N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M0P1,class
1,1,0,0,1,1,0,0,0,2,2,0,1,0,1,0,1,1,0,0,-0.1061376643
1,1,1,1,1,2,0,1,0,1,0,1,0,1,0,1,2,1,1,1,0.4281668676
1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0.78902712
0,2,0,0,0,2,0,1,1,0,0,0,1,0,0,1,0,0,2,1,0.6472211105
0,2,2,0,0,2,0,1,0,1,0,2,1,1,0,0,0,0,0,1,0.2972313346
0,1,0,1,2,2,1,1,1,1,0,0,2,0,0,1,2,0,0,1,-0.8005897409
0,0,0,0,1,1,0,1,1,1,0,2,0,1,0,0,1,0,0,1,-1.1947806311
1,0,1,0,2,2,0,2,0,0,0,1,2,0,2,0,0,0,0,1,0.8538645488
0,1,0,1,0,2,0,0,0,2,1,0,0,1,0,0,2,1,0,1,-0.5551601249
0,0,0,1,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,1,-0.2334052877
0,1,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,-0.2678726613
0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,2,0.4602426207
1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0.1129297702
1,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,-0.1815769633
2,1,0,1,0,1,0,2,1,0,0,0,1,1,0,1,0,0,1,1,0.9530997527
1,1,0,2,0,1,0,1,0,1,1,0,1,2,1,0,1,0,0,1,0.4632925129
1,0,0,1,1,1,0,2,0,0,0,1,1,0,0,1,0,1,0,0,1.1385458281
1,1,1,2,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0.0654394967
1,2,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,-0.1186876454
0,2,1,1,0,2,0,0,0,0,1,0,0,1,1,0,2,1,0,1,0.4409483912
1,1,0,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,-0.3724293284
1,2,0,0,1,2,0,0,0,1,1,0,1,2,0,0,1,1,0,1,0.0853194364
0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9407218671
0,1,0,0,2,1,0,0,0,0,0,1,2,1,1,1,2,0,0,0,0.044809791
1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.5756317861
1,0,0,1,2,2,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0.3727530216
1,0,0,1,0,0,0,0,0,1,2,0,1,0,1,0,1,1,0,2,0.247327061
1,2,0,1,1,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0.4881658238
0,1,0,1,1,2,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0.3608996008
0,1,0,1,1,2,0,2,0,0,1,1,1,0,0,0,0,2,0,0,0.511159109
1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-0.0796537989
0,1,2,0,0,1,0,0,0,1,1,1,2,1,0,0,1,1,0,0,1.1866627475
0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1.3308361146
2,1,0,0,2,0,0,0,1,1,1,1,2,1,0,1,1,0,0,1,-0.7111511335
0,2,0,0,1,1,0,2,1,1,2,1,0,1,0,0,1,1,0,0,-0.3466352143
0,1,1,0,0,0,0,1,0,2,0,0,1,2,0,1,0,0,0,1,-0.1272694676
1,1,1,0,1,1,0,1,0,1,1,1,2,0,1,0,1,0,1,0,-0.4305884096
0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,-0.2381679415
0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1.1266557983
1,0,0,0,0,1,0,1,2,1,0,0,2,0,0,1,1,0,0,0,0.5276838473
1,1,1,1,0,0,0,0,0,1,0,2,1,1,0,1,0,1,0,0,-0.1642126469
0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.3535663743
0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0.9656345533
0,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.5253676217
1,2,0,0,1,1,0,1,0,1,1,0,2,0,1,2,1,0,1,0,-0.2971127583
1,1,0,1,0,0,0,1,0,2,0,0,1,0,0,1,1,0,1,1,0.828013985
0,1,2,1,0,1,0,1,0,0,1,0,2,1,1,1,1,1,0,0,0.1408399216
0,1,1,1,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,1,-0.288784291
0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,2,-0.159750335
0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,2,1,0,0,0.7903539746
0,2,1,2,2,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,-0.4397032187
2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,-0.0880515304
0,1,0,0,0,1,0,2,0,1,1,1,0,1,0,0,1,0,1,1,0.9682780152
1,1,1,0,1,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0.6312381463
1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0.5351798071
0,1,0,1,0,2,0,1,0,0,1,0,1,0,2,0,0,1,0,0,0.7068466413
0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,-0.0009890567
0,1,0,0,1,2,0,1,0,1,1,1,1,1,0,0,1,0,0,0,-0.9534128988
0,2,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,-0.6714298795
1,2,0,0,1,2,0,1,0,1,1,0,0,2,1,1,2,0,0,1,0.3255227905
1,1,2,1,0,1,1,1,0,0,2,1,0,2,0,0,1,1,1,1,1.4147186186
0,1,1,1,0,1,0,2,0,2,2,0,1,2,0,1,2,0,0,0,0.5634439413
0,0,1,0,1,1,0,0,0,0,1,0,0,2,1,0,2,0,0,1,0.2935054542
0,1,1,1,1,0,0,1,0,0,1,0,2,1,0,0,1,0,0,1,-0.2364982083
0,2,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,1,0,-0.7624242486
0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,2,1,1,1,0,-0.0549038525
0,0,0,1,1,2,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0.5604235727
0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0.8779293393
2,2,1,2,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.4594043494
1,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,-0.0787725144
0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1.0790061291
1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0.7991844633
0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.062176507
0,2,2,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,-0.0098861973
0,0,1,0,1,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,-0.441121312
0,0,1,0,1,1,0,1,0,1,2,1,2,1,0,0,1,0,0,0,0.560343549
0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0.7097897121
1,2,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0.1618823054
1,1,0,1,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,1.0112960377
0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,-0.3972020836
1,2,0,1,0,2,0,1,0,1,0,1,1,0,0,0,2,1,2,0,0.1628995878
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,-0.0611085943
0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,-0.1089676619
0,0,1,1,1,2,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0.9393658133
0,0,0,1,1,2,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0.6483424627
0,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0.1211557849
0,2,0,0,1,1,0,1,0,0,2,0,1,2,0,0,1,0,0,0,0.000354697
1,0,0,0,0,1,0,2,0,1,1,0,1,1,0,0,2,1,0,2,-0.0407052919
0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,2,0,0,1,0.2585943918
0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0.0580405272
1,2,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,-0.2166595136
0,0,0,0,2,1,0,0,1,0,0,1,1,2,0,0,1,1,1,0,-0.4032057773
1,2,1,0,1,1,0,1,0,0,1,2,0,0,0,0,1,0,2,0,-0.0480583907
0,1,0,1,1,2,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0.7476591942
0,0,1,0,1,1,1,0,1,1,2,0,1,0,1,0,2,0,0,0,-0.0925788919
0,1,1,1,0,1,0,2,0,0,0,2,1,1,0,1,2,0,1,0,0.1243595485
1,1,0,1,1,2,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0.4608191646
1,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,1,2,0.3496127816
0,2,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1.0179415117
0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,1,1,1,0,-0.2252143383
0,0,1,0,1,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1.1295738989
0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0.7729955176
0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,-0.0680552767
0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,-0.3602048912
1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,-0.3802689837
2,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0.7070598158
0,1,0,0,1,0,0,2,0,0,0,0,0,2,0,1,2,0,0,0,0.0834749534
1,1,2,0,0,1,0,1,0,1,1,2,0,1,0,0,2,1,1,0,-0.3926763469
0,2,1,0,1,2,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0.3222374579
0,1,0,1,0,2,0,1,0,1,1,0,1,0,1,1,2,0,0,0,0.7310747263
1,1,2,0,1,1,0,1,0,0,1,1,2,1,0,1,1,0,2,0,-0.1864613575
0,1,2,0,0,1,0,0,1,2,1,0,0,1,0,1,1,0,0,1,-0.4558998867
1,2,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,0,-0.755208274
2,2,1,1,1,2,0,1,0,1,2,0,0,1,1,0,0,0,1,0,-0.3385656997
0,1,1,0,2,2,0,1,0,0,0,1,2,1,0,0,1,0,1,0,0.2241351185
1,0,0,0,2,1,0,1,1,2,0,1,0,1,0,0,1,0,0,1,-0.0143562477
1,0,1,0,0,1,0,1,1,0,0,1,0,1,2,0,2,1,1,0,0.9010925049
1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0.0624037377
0,1,1,0,1,2,0,1,0,1,1,1,1,2,0,0,2,2,0,0,0.7636791432
0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,2,0,2,1,0.1487814689
1,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,1,0,1,0,0.186976275
0,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0,2,1,1,1,0.6166552004
0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0.8410638836
0,0,1,0,0,2,0,2,0,1,0,0,0,0,0,1,1,1,0,1,0.4217262586
0,1,1,1,0,1,0,1,1,0,0,1,0,2,0,1,2,0,0,0,-0.0862918414
0,2,1,1,1,2,0,2,1,1,1,1,2,0,0,0,0,0,1,0,0.7491663324
0,1,2,2,0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.3185339364
0,0,1,2,1,1,0,2,0,0,1,2,0,2,0,0,1,0,2,0,0.3940718368
1,2,0,1,0,0,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0.3855560104
0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0.6609496756
2,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0.3242273555
0,2,1,1,1,1,0,2,0,1,2,0,1,1,0,1,2,0,0,2,-0.3830027769
1,2,1,0,1,1,0,2,0,0,0,0,1,0,0,1,0,0,2,1,1.1799601095
1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0.9338088909
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.4923332704
0,2,2,0,1,2,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0.9041566946
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7581998179
2,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0.3142285027
0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,2,0,1,0,1,-0.0130855955
0,2,1,0,0,2,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0.7047308243
0,0,0,2,0,1,0,2,0,0,1,0,2,2,0,1,1,2,0,1,0.4829111088
1,0,0,1,0,1,0,1,0,2,2,0,1,1,0,1,1,0,2,2,0.6785553316
0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0.0959932124
1,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,-0.1008944228
1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,-0.0402182074
1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,2,2,0,0,1.4911816702
0,2,1,0,0,2,0,1,0,2,1,0,1,2,0,0,0,0,0,0,0.067828059
0,1,0,2,0,1,0,1,0,0,1,0,0,2,1,0,0,1,0,1,-0.3096193039
0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,-0.1582284891
0,2,2,0,0,0,0,2,0,1,1,0,0,2,0,0,1,2,0,0,1.6055238992
1,1,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,0,1,1,0.172535827
0,1,0,2,1,1,0,1,0,0,2,0,1,0,0,1,1,0,1,0,0.2669848412
1,1,0,1,1,0,0,1,2,0,2,0,1,1,0,0,1,0,0,0,0.1229982757
1,0,1,1,1,1,0,2,0,1,0,0,1,1,0,0,2,0,1,0,0.5874358873
0,2,0,0,1,2,0,2,0,1,0,0,1,0,0,0,1,1,1,1,0.8909009484
0,2,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0.3096834865
0,0,1,0,1,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0.5117179817
0,0,1,0,0,1,0,0,0,1,1,0,1,0,2,0,0,0,0,1,-0.5016155917
0,2,0,1,0,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,-0.2313466719
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.1325507495
0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,1,1,1,0.5258367828
0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.3785402857
0,2,0,0,1,1,0,2,1,1,0,0,2,0,0,0,1,0,0,0,-0.0505791512
1,1,1,0,0,2,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0.072791228
0,2,1,1,1,1,0,0,0,0,0,1,2,1,0,0,1,0,0,0,-0.0629283203
0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.8892157793
0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,-0.5849021684
0,0,0,1,1,2,0,0,0,0,0,0,1,2,0,0,1,1,1,0,0.041511989
0,1,2,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0.4751983392
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,-0.4395229506
0,1,1,0,0,1,0,2,0,1,2,2,2,0,1,0,1,0,1,2,0.0771463905
1,1,1,1,0,1,0,2,0,1,1,0,0,1,0,1,1,0,1,1,0.7425242868
1,0,2,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0.825747136
1,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,-0.3409999727
0,0,1,1,1,2,0,0,1,0,1,0,1,1,0,1,2,0,1,0,-0.5818501012
1,2,2,0,0,2,0,1,0,1,0,0,1,0,0,1,0,1,1,0,-0.7148487909
0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,-0.0983111166
2,2,1,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,-0.0635724438
1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.1522138711
2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9430217705
0,0,1,0,1,2,0,0,0,0,1,1,1,2,0,1,1,0,0,0,0.7853231046
0,2,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0.4752535966
0,1,2,1,0,1,0,2,0,1,0,1,2,1,0,0,2,1,1,1,1.0961236847
1,0,2,1,1,1,0,0,0,0,2,0,2,0,0,0,1,0,2,0,0.2013929193
0,2,0,1,1,1,0,1,0,1,2,1,0,0,0,1,1,0,1,1,1.7228302666
2,0,2,1,0,1,0,1,0,0,1,0,2,2,0,0,0,1,0,0,0.7232919339
0,0,1,0,1,1,0,2,0,1,1,0,0,1,1,0,2,0,0,1,-0.282276656
1,1,0,2,0,1,0,1,1,1,1,1,0,2,0,0,1,1,0,0,-0.2832761525
0,1,1,0,1,2,0,1,0,1,1,0,0,0,1,0,1,0,1,0,-0.0155404204
0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,2,-0.3470817402
1,0,1,1,0,1,0,1,0,2,0,1,0,0,0,1,1,1,1,0,-0.0277730858
1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,-0.9628028995
0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0.5757405975
1,0,2,2,2,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0.1263987818
0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,-0.0586269665
1,1,2,0,1,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0.2799575204
0,2,1,1,0,0,0,1,1,1,0,0,1,1,0,0,2,1,0,1,0.4030078233
0,0,2,0,2,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1.1347982674
1,0,2,1,0,2,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0.1935517723
1,1,1,1,0,0,0,2,0,2,1,1,2,0,0,1,1,0,1,0,-0.0425393685
0,0,1,0,0,2,0,2,1,0,0,0,0,2,1,2,0,0,1,0,0.1036908872
0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,-0.483227584
0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,2,0,0,2,0.6844788433
0,1,2,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,-0.2827388744
1,1,2,0,2,1,0,2,1,0,1,1,0,0,0,0,1,0,1,1,0.9628059313
0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0.5898288202
2,2,1,2,1,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0.3331486083
0,2,1,1,2,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,-0.3610765881
1,1,0,0,0,2,0,1,1,2,0,0,1,1,0,0,1,1,0,1,0.0766686891
0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.3645833631
1,1,0,1,1,0,0,2,0,0,0,0,1,0,2,1,1,0,0,1,0.0028172681
0,1,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,1,1,1,1.5219753718
0,0,0,0,0,1,0,2,1,1,0,0,0,1,1,1,1,1,0,1,0.0773484928
1,0,1,0,0,0,0,0,0,2,1,0,2,1,0,0,1,0,0,0,-0.206675347
1,2,2,0,1,1,0,0,1,1,0,0,1,1,0,1,2,0,0,1,0.8621359089
1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.3036580045
0,0,0,1,2,0,0,1,0,2,1,0,2,0,0,0,1,0,0,0,1.6236749749
1,0,1,1,1,1,0,1,0,0,1,1,1,2,0,0,0,1,1,0,1.6479939354
2,0,0,1,0,1,0,1,0,2,0,1,1,0,0,1,1,0,0,0,0.4314220537
0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0.1294990713
1,2,2,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0.6302952276
1,0,0,0,0,2,0,1,0,1,0,2,2,0,0,0,0,1,1,1,0.5336422079
0,1,1,0,0,0,0,2,0,1,1,1,0,1,1,1,2,0,0,0,0.1191450484
0,0,2,1,1,1,0,1,0,1,0,1,2,1,1,0,2,0,0,0,0.2938606084
0,0,0,0,1,1,0,2,0,1,2,0,1,0,0,1,1,1,1,0,0.1366179756
1,0,0,1,0,1,0,0,0,1,0,2,1,1,2,0,0,0,1,0,-0.3591102506
1,1,0,1,0,1,0,1,0,0,1,2,1,0,1,0,2,0,0,0,0.5379404541
2,0,0,1,1,2,0,1,1,1,1,1,0,1,0,1,2,1,1,0,-0.5828722169
0,2,1,1,0,1,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0.0345838735
0,1,2,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,2,0.0423443308
1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,1,0.5032718309
0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,-0.1191482921
0,2,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0.8012379575
0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,-1.0402641329
1,1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,-0.2780300133
1,1,2,1,2,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0.5176184264
0,0,1,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,-0.6232214827
0,2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1.0661136377
1,2,1,0,0,1,0,2,0,0,1,0,0,1,0,0,1,1,0,1,-0.7351099878
0,2,0,0,0,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0.5091284588
0,0,0,0,0,1,0,1,0,1,2,1,0,0,0,2,2,0,0,0,1.0502560136
1,0,1,0,0,1,0,1,0,2,1,1,0,0,1,1,1,1,0,1,-0.0444827102
0,2,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0.8830534706
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,-0.0272809056
1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,-0.2178804717
1,0,1,1,0,1,0,0,0,0,1,2,2,1,0,0,2,1,1,0,0.0661452848
0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,1,0.6019993498
1,1,0,0,0,1,0,2,1,0,0,0,0,2,0,1,0,1,1,0,-0.4249572647
1,1,1,0,2,1,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0.3625709876
1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0257284234
0,1,2,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,-0.6370465022
1,2,1,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,1,0.4391983423
1,1,0,0,1,2,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0.1911545697
0,2,1,0,2,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,-0.1460565046
0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0.5926622909
1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.0599380073
1,2,1,0,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,2,0.1490909474
2,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0286617132
1,1,1,2,1,2,0,1,0,0,0,1,0,1,0,1,1,0,0,1,-0.0497895258
0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,-0.6375701733
0,1,0,1,2,1,0,1,0,1,0,1,0,0,0,1,2,0,1,0,-0.3698238412
0,2,0,1,2,1,0,0,1,0,1,0,2,0,0,0,2,0,0,2,0.0658351581
2,2,0,2,1,2,0,2,1,1,1,1,1,0,0,1,1,0,0,0,0.7843698515
1,1,1,2,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0.865171233
0,2,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0.5460662677
0,0,0,0,0,2,0,1,0,1,0,1,1,0,0,0,1,0,2,0,-0.3177081395
0,1,1,0,2,0,0,2,0,0,1,1,2,1,0,1,2,0,0,1,-0.1924965252
1,1,0,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.3784725114
0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,2,0,1,0,0.0468604516
1,2,1,0,1,1,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0.5362273839
1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0.0096608791
1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,-0.6076744954
2,1,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0690762636
0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0237628373
2,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,-0.6233394708
1,0,2,0,0,2,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0.6550537152
0,0,0,1,1,1,0,0,0,0,2,0,0,2,0,0,2,1,1,0,-0.9854192901
1,1,0,0,2,1,0,2,0,2,0,0,0,0,1,1,1,0,1,0,-0.2766386513
1,1,1,1,0,0,0,0,0,2,0,0,2,0,1,0,2,0,0,1,0.1395771383
0,2,0,2,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,2,0.6010831821
2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,-0.0950254159
1,2,0,0,1,1,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0.0480345653
0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,-0.3709642032
0,0,1,0,1,0,0,0,1,0,1,1,2,2,0,0,1,0,1,0,-0.1549940142
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2,2,0,0,1,0.2914310818
1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.6758819272
0,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.4042852974
1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0.5035594805
0,0,1,2,0,0,0,1,1,1,0,1,0,1,0,0,2,0,1,2,-0.1335827928
1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,2,0,0,0.2701797959
0,2,0,1,0,1,0,2,0,2,1,1,1,1,0,1,1,0,0,0,0.1227104517
2,1,0,1,2,0,1,0,0,0,1,2,1,0,0,1,0,0,0,1,-0.253330441
2,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,2,0,0,0,-0.3231845859
1,1,2,1,0,1,0,2,0,1,2,1,1,0,0,0,1,0,1,0,0.2407554706
